API VERSION: 1.0
API SOURCE: NASA/JPL Horizons API



*******************************************************************************
Ephemeris / WWW_USER Fri Sep 11 04:04:24 2026 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Sun (10)                        {source: DE441}
Center body name: Earth (399)                     {source: DE441}
Center-site name: GEOCENTRIC
*******************************************************************************
Start time      : B.C. 1500-Dec-20 20:05:09.3650 TT      
Stop  time      : A.D. 1001-Dec-22 00:13:13.4630 TT      
Step-size       : 0 steps
*******************************************************************************
Target pole/equ : IAU_SUN                         {East-longitude positive}
Target radii    : 695700.0, 695700.0, 695700.0 km {Equator_a, b, pole_c}       
Center geodetic : 0.0, 0.0, -6378.137             {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : ITRF93                          {East-longitude positive}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}       
Target primary  : Sun
Vis. interferer : MOON (R_eq= 1737.400) km        {source: DE441}
Rel. light bend : Sun                             {source: DE441}
Rel. lght bnd GM: 1.3271E+11 km^3/s^2                                          
Atmos refraction: NO (AIRLESS)
RA format       : HMS
Time format     : CAL 
Calendar mode   : Gregorian
EOP file        : eop.260910.p261207                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2026-SEP-10. PREDICTS-> 2026-DEC-06
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass (>38.000=NO), Daylight (NO )
Table cut-offs 2: Solar elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table cut-offs 3: RA/DEC angular rate (     0.0=NO )                           
Table format    : Comma Separated Values (spreadsheet)
*******************************************************************************
 Date__(TT)__HR:MN:SC.fff, , ,    ObsEcLon,   ObsEcLat,
 0253-Dec-21 08:30:46.455, , , 270.0000000,  0.0000599,
 0254-Dec-21 14:25:41.912, , , 270.0000000,  0.0000131,
 0255-Dec-21 20:03:30.273, , , 270.0000000, -0.0001297,
 0256-Dec-21 01:55:52.875, , , 270.0000000,  0.0000990,
 0257-Dec-21 07:45:22.827, , , 270.0000000, -0.0001893,
 0258-Dec-21 13:24:48.713, , , 270.0000000,  0.0001344,
 0259-Dec-21 19:18:19.462, , , 270.0000000, -0.0001585,
 0260-Dec-21 01:01:52.058, , , 270.0000000,  0.0000037,
 0261-Dec-21 06:49:46.432, , , 270.0000000,  0.0001361,
 0262-Dec-21 12:45:18.793, , , 270.0000000, -0.0001092,
 0263-Dec-21 18:28:32.959, , , 270.0000000,  0.0001589,
 0264-Dec-21 00:28:40.351, , , 270.0000000, -0.0002450,
 0265-Dec-21 06:28:36.695, , , 270.0000000, -0.0000052,
 0266-Dec-21 12:11:47.216, , , 270.0000000, -0.0000517,
 0267-Dec-21 18:08:43.886, , , 270.0000000, -0.0000673,
 0268-Dec-20 23:55:53.772, , , 270.0000000,  0.0001906,
 0269-Dec-21 05:44:46.382, , , 270.0000000, -0.0000612,
 0270-Dec-21 11:41:29.283, , , 270.0000000,  0.0001668,
 0271-Dec-21 17:21:48.022, , , 270.0000000, -0.0001857,
 0272-Dec-20 23:12:41.129, , , 270.0000000, -0.0000452,
 0273-Dec-21 05:03:37.388, , , 270.0000000, -0.0000434,
 0274-Dec-21 10:40:25.682, , , 270.0000000, -0.0000656,
 0275-Dec-21 16:33:43.871, , , 270.0000000,  0.0001057,
 0276-Dec-20 22:23:59.857, , , 270.0000000, -0.0001425,
 0277-Dec-21 04:12:44.689, , , 270.0000000,  0.0001822,
 0278-Dec-21 10:08:43.159, , , 270.0000000, -0.0000796,
 0279-Dec-21 15:50:13.093, , , 270.0000000,  0.0000387,
 0280-Dec-20 21:41:49.182, , , 270.0000000,  0.0000388,
 0281-Dec-21 03:38:11.238, , , 270.0000000, -0.0001704,
 0282-Dec-21 09:21:13.242, , , 270.0000000,  0.0001347,
 0283-Dec-21 15:14:29.405, , , 270.0000000, -0.0002588,
 0284-Dec-20 21:05:37.187, , , 270.0000000,  0.0001131,
 0285-Dec-21 02:51:39.514, , , 270.0000000,  0.0000155,
 0286-Dec-21 08:48:14.568, , , 270.0000000,  0.0000014,
 0287-Dec-21 14:36:12.344, , , 270.0000000,  0.0000836,
 0288-Dec-20 20:31:00.647, , , 270.0000000, -0.0002584,
 0289-Dec-21 02:30:29.360, , , 270.0000000,  0.0000558,
 0290-Dec-21 08:11:14.090, , , 270.0000000, -0.0001483,
 0291-Dec-21 13:59:34.122, , , 270.0000000,  0.0000593,
 0292-Dec-20 19:48:44.475, , , 270.0000000,  0.0000794,
 0293-Dec-21 01:31:47.846, , , 270.0000000,  0.0000361,
 0294-Dec-21 07:24:31.136, , , 270.0000000,  0.0001467,
 0295-Dec-21 13:08:11.894, , , 270.0000000, -0.0001962,
 0296-Dec-20 18:54:17.414, , , 270.0000000,  0.0000787,
 0297-Dec-21 00:48:47.620, , , 270.0000000, -0.0001618,
 0298-Dec-21 06:29:28.967, , , 270.0000000,  0.0000319,
 0299-Dec-21 12:22:20.206, , , 270.0000000, -0.0000212,
 0300-Dec-21 18:19:58.081, , , 270.0000000, -0.0001287,
 0301-Dec-22 00:09:43.886, , , 270.0000000,  0.0001869,
 0302-Dec-22 06:05:29.257, , , 270.0000000, -0.0001273,
 0303-Dec-22 11:53:52.609, , , 270.0000000,  0.0001725,
 0304-Dec-21 17:44:02.015, , , 270.0000000, -0.0000840,
 0305-Dec-21 23:41:45.831, , , 270.0000000, -0.0000559,
 0306-Dec-22 05:26:25.138, , , 270.0000000,  0.0000528,
 0307-Dec-22 11:14:10.796, , , 270.0000000, -0.0002482,
 0308-Dec-21 17:05:22.307, , , 270.0000000,  0.0001812,
 0309-Dec-21 22:48:50.851, , , 270.0000000, -0.0000366,
 0310-Dec-22 04:38:50.244, , , 270.0000000,  0.0001444,
 0311-Dec-22 10:28:24.000, , , 270.0000000, -0.0000253,
 0312-Dec-21 16:19:06.065, , , 270.0000000, -0.0001456,
 0313-Dec-21 22:14:04.506, , , 270.0000000,  0.0000102,
 0314-Dec-22 03:58:31.519, , , 270.0000000, -0.0001748,
 0315-Dec-22 09:42:19.485, , , 270.0000000,  0.0001318,
 0316-Dec-21 15:34:32.629, , , 270.0000000, -0.0000679,
 0317-Dec-21 21:21:55.449, , , 270.0000000,  0.0001347,
 0318-Dec-22 03:12:12.278, , , 270.0000000,  0.0000375,
 0319-Dec-22 09:02:35.486, , , 270.0000000, -0.0001234,
 0320-Dec-21 14:51:22.234, , , 270.0000000,  0.0000897,
 0321-Dec-21 20:45:43.904, , , 270.0000000, -0.0001916,
 0322-Dec-22 02:34:58.395, , , 270.0000000,  0.0001345,
 0323-Dec-22 08:26:06.266, , , 270.0000000, -0.0001859,
 0324-Dec-21 14:25:03.102, , , 270.0000000, -0.0000165,
 0325-Dec-21 20:16:31.170, , , 270.0000000,  0.0001263,
 0326-Dec-22 02:04:47.508, , , 270.0000000, -0.0000897,
 0327-Dec-22 07:53:23.275, , , 270.0000000,  0.0002269,
 0328-Dec-21 13:41:07.435, , , 270.0000000, -0.0001560,
 0329-Dec-21 19:32:41.080, , , 270.0000000,  0.0000382,
 0330-Dec-22 01:17:00.838, , , 270.0000000, -0.0000980,
 0331-Dec-22 06:59:53.810, , , 270.0000000, -0.0001330,
 0332-Dec-21 12:48:21.177, , , 270.0000000,  0.0001228,
 0333-Dec-21 18:34:49.915, , , 270.0000000, -0.0000292,
 0334-Dec-22 00:21:51.941, , , 270.0000000,  0.0002357,
 0335-Dec-22 06:14:46.191, , , 270.0000000, -0.0001325,
 0336-Dec-21 12:10:00.640, , , 270.0000000, -0.0000063,
 0337-Dec-21 18:03:22.152, , , 270.0000000, -0.0000598,
 0338-Dec-21 23:52:36.701, , , 270.0000000, -0.0000892,
 0339-Dec-22 05:40:10.599, , , 270.0000000,  0.0000935,
 0340-Dec-21 11:33:31.336, , , 270.0000000, -0.0001209,
 0341-Dec-21 17:27:15.732, , , 270.0000000,  0.0002119,
 0342-Dec-21 23:15:21.115, , , 270.0000000, -0.0001200,
 0343-Dec-22 05:05:17.284, , , 270.0000000,  0.0000150,
 0344-Dec-21 10:57:16.364, , , 270.0000000,  0.0000121,
 0345-Dec-21 16:44:02.120, , , 270.0000000, -0.0001736,
 0346-Dec-21 22:33:35.606, , , 270.0000000,  0.0001379,
 0347-Dec-22 04:22:30.569, , , 270.0000000, -0.0002740,
 0348-Dec-21 10:13:56.016, , , 270.0000000,  0.0000785,
 0349-Dec-21 16:05:24.139, , , 270.0000000,  0.0000348,
 0350-Dec-21 21:48:20.081, , , 270.0000000,  0.0000812,
 0351-Dec-22 03:34:38.574, , , 270.0000000,  0.0001836,
 0352-Dec-21 09:27:20.592, , , 270.0000000, -0.0001284,
 0353-Dec-21 15:14:33.002, , , 270.0000000,  0.0001096,
 0354-Dec-21 21:02:30.275, , , 270.0000000, -0.0002266,
 0355-Dec-22 02:50:25.611, , , 270.0000000, -0.0000365,
 0356-Dec-21 08:38:30.371, , , 270.0000000, -0.0000030,
 0357-Dec-21 14:31:54.187, , , 270.0000000,  0.0000307,
 0358-Dec-21 20:22:17.760, , , 270.0000000,  0.0001518,
 0359-Dec-22 02:16:35.061, , , 270.0000000, -0.0001729,
 0360-Dec-21 08:17:28.059, , , 270.0000000,  0.0000687,
 0361-Dec-21 14:08:26.279, , , 270.0000000, -0.0001807,
 0362-Dec-21 19:55:21.790, , , 270.0000000,  0.0000623,
 0363-Dec-22 01:44:54.814, , , 270.0000000,  0.0000029,
 0364-Dec-21 07:31:26.454, , , 270.0000000, -0.0000806,
 0365-Dec-21 13:22:32.904, , , 270.0000000,  0.0002399,
 0366-Dec-21 19:07:52.907, , , 270.0000000, -0.0001470,
 0367-Dec-22 00:50:48.209, , , 270.0000000,  0.0001551,
 0368-Dec-21 06:43:52.374, , , 270.0000000, -0.0000554,
 0369-Dec-21 12:28:10.583, , , 270.0000000, -0.0000101,
 0370-Dec-21 18:15:04.076, , , 270.0000000,  0.0000290,
 0371-Dec-22 00:09:55.121, , , 270.0000000, -0.0002843,
 0372-Dec-21 05:58:35.825, , , 270.0000000,  0.0000975,
 0373-Dec-21 11:51:42.403, , , 270.0000000, -0.0000893,
 0374-Dec-21 17:40:16.096, , , 270.0000000,  0.0001722,
 0375-Dec-21 23:25:53.665, , , 270.0000000,  0.0000436,
 0376-Dec-21 05:26:42.274, , , 270.0000000, -0.0000678,
 0377-Dec-21 11:15:32.686, , , 270.0000000,  0.0000243,
 0378-Dec-21 17:03:03.553, , , 270.0000000, -0.0002344,
 0379-Dec-21 22:56:43.206, , , 270.0000000,  0.0000445,
 0380-Dec-21 04:41:29.811, , , 270.0000000, -0.0001050,
 0381-Dec-21 10:33:15.209, , , 270.0000000,  0.0001994,
 0382-Dec-21 16:25:24.648, , , 270.0000000,  0.0000569,
 0383-Dec-21 22:12:20.716, , , 270.0000000, -0.0000929,
 0384-Dec-21 04:11:53.414, , , 270.0000000,  0.0001014,
 0385-Dec-21 09:58:41.746, , , 270.0000000, -0.0001949,
 0386-Dec-21 15:39:34.905, , , 270.0000000,  0.0001487,
 0387-Dec-21 21:31:39.762, , , 270.0000000, -0.0001461,
 0388-Dec-21 03:15:35.654, , , 270.0000000,  0.0000041,
 0389-Dec-21 09:03:52.820, , , 270.0000000,  0.0001019,
 0390-Dec-21 14:53:38.848, , , 270.0000000, -0.0001350,
 0391-Dec-21 20:34:45.571, , , 270.0000000,  0.0001904,
 0392-Dec-21 02:30:31.504, , , 270.0000000, -0.0001349,
 0393-Dec-21 08:22:26.442, , , 270.0000000,  0.0001132,
 0394-Dec-21 14:08:45.257, , , 270.0000000, -0.0001001,
 0395-Dec-21 20:10:35.126, , , 270.0000000, -0.0001832,
 0396-Dec-21 02:01:47.569, , , 270.0000000,  0.0000441,
 0397-Dec-21 07:51:56.899, , , 270.0000000, -0.0000457,
 0398-Dec-21 13:45:33.607, , , 270.0000000,  0.0002534,
 0399-Dec-21 19:28:08.303, , , 270.0000000, -0.0000507,
 0400-Dec-21 01:25:49.215, , , 270.0000000,  0.0000817,
 0401-Dec-21 07:16:41.345, , , 270.0000000, -0.0000838,
 0402-Dec-21 12:55:40.806, , , 270.0000000, -0.0001693,
 0403-Dec-21 18:48:52.196, , , 270.0000000,  0.0000127,
 0404-Dec-21 00:32:36.344, , , 270.0000000, -0.0001597,
 0405-Dec-21 06:17:34.111, , , 270.0000000,  0.0002467,
 0406-Dec-21 12:12:49.238, , , 270.0000000, -0.0001060,
 0407-Dec-21 17:56:35.315, , , 270.0000000,  0.0000198,
 0408-Dec-20 23:54:21.008, , , 270.0000000,  0.0000163,
 0409-Dec-21 05:44:59.840, , , 270.0000000, -0.0001158,
 0410-Dec-21 11:23:49.256, , , 270.0000000,  0.0001858,
 0411-Dec-21 17:20:25.943, , , 270.0000000, -0.0002156,
 0412-Dec-20 23:10:41.190, , , 270.0000000,  0.0000973,
 0413-Dec-21 04:57:30.458, , , 270.0000000, -0.0000328,
 0414-Dec-21 10:53:29.116, , , 270.0000000, -0.0000270,
 0415-Dec-21 16:36:40.256, , , 270.0000000,  0.0001225,
 0416-Dec-20 22:31:30.433, , , 270.0000000, -0.0001028,
 0417-Dec-21 04:27:31.812, , , 270.0000000,  0.0001511,
 0418-Dec-21 10:10:58.400, , , 270.0000000, -0.0002339,
 0419-Dec-21 16:10:34.836, , , 270.0000000, -0.0000814,
 0420-Dec-20 22:02:38.412, , , 270.0000000, -0.0000801,
 0421-Dec-21 03:43:58.595, , , 270.0000000,  0.0000539,
 0422-Dec-21 09:36:10.814, , , 270.0000000,  0.0002124,
 0423-Dec-21 15:18:28.900, , , 270.0000000, -0.0000597,
 0424-Dec-20 21:08:15.829, , , 270.0000000,  0.0001686,
 0425-Dec-21 03:01:39.586, , , 270.0000000, -0.0001800,
 0426-Dec-21 08:37:36.016, , , 270.0000000, -0.0000117,
 0427-Dec-21 14:29:07.984, , , 270.0000000, -0.0000659,
 0428-Dec-20 20:19:55.569, , , 270.0000000, -0.0000980,
 0429-Dec-21 02:03:01.950, , , 270.0000000,  0.0002340,
 0430-Dec-21 08:02:49.085, , , 270.0000000, -0.0001900,
 0431-Dec-21 13:53:35.082, , , 270.0000000,  0.0000991,
 0432-Dec-20 19:48:04.921, , , 270.0000000, -0.0000991,
 0433-Dec-21 01:45:22.850, , , 270.0000000,  0.0000188,
 0434-Dec-21 07:26:11.651, , , 270.0000000,  0.0000680,
 0435-Dec-21 13:21:40.367, , , 270.0000000, -0.0002200,
 0436-Dec-20 19:16:41.673, , , 270.0000000,  0.0001027,
 0437-Dec-21 00:57:56.960, , , 270.0000000, -0.0001489,
 0438-Dec-21 06:51:22.603, , , 270.0000000,  0.0000892,
 0439-Dec-21 12:35:20.526, , , 270.0000000,  0.0000348,
 0440-Dec-20 18:23:25.588, , , 270.0000000,  0.0000391,
 0441-Dec-21 00:18:18.654, , , 270.0000000,  0.0001145,
 0442-Dec-21 06:00:38.962, , , 270.0000000, -0.0002171,
 0443-Dec-21 11:54:05.303, , , 270.0000000, -0.0000061,
 0444-Dec-20 17:47:41.462, , , 270.0000000, -0.0001949,
 0445-Dec-20 23:26:02.777, , , 270.0000000,  0.0001857,
 0446-Dec-21 05:17:31.083, , , 270.0000000,  0.0000696,
 0447-Dec-21 11:06:20.669, , , 270.0000000, -0.0000286,
 0448-Dec-20 16:55:12.715, , , 270.0000000,  0.0001423,
 0449-Dec-20 22:51:36.188, , , 270.0000000, -0.0002294,
 0450-Dec-21 04:34:27.780, , , 270.0000000,  0.0000632,
 0451-Dec-21 10:25:09.888, , , 270.0000000, -0.0001788,
 0452-Dec-20 16:22:28.486, , , 270.0000000,  0.0000328,
 0453-Dec-20 22:07:41.687, , , 270.0000000,  0.0001094,
 0454-Dec-21 04:05:01.028, , , 270.0000000, -0.0001614,
 0455-Dec-21 10:00:40.150, , , 270.0000000,  0.0001507,
 0456-Dec-20 15:48:09.215, , , 270.0000000, -0.0001386,
 0457-Dec-20 21:42:07.500, , , 270.0000000,  0.0001795,
 0458-Dec-21 03:24:08.624, , , 270.0000000, -0.0000241,
 0459-Dec-21 09:11:33.753, , , 270.0000000, -0.0001159,
 0460-Dec-20 15:05:38.387, , , 270.0000000,  0.0000054,
 0461-Dec-20 20:44:28.281, , , 270.0000000, -0.0001460,
 0462-Dec-21 02:31:21.348, , , 270.0000000,  0.0001203,
 0463-Dec-21 08:19:16.858, , , 270.0000000, -0.0000864,
 0464-Dec-20 14:04:43.285, , , 270.0000000,  0.0001757,
 0465-Dec-20 20:00:36.032, , , 270.0000000, -0.0000227,
 0466-Dec-21 01:50:22.646, , , 270.0000000, -0.0001701,
 0467-Dec-21 07:42:49.403, , , 270.0000000, -0.0000262,
 0468-Dec-20 13:40:21.646, , , 270.0000000, -0.0002048,
 0469-Dec-20 19:24:12.111, , , 270.0000000,  0.0002552,
 0470-Dec-21 01:15:14.178, , , 270.0000000, -0.0000544,
 0471-Dec-21 07:09:18.032, , , 270.0000000,  0.0001003,
 0472-Dec-20 12:59:45.006, , , 270.0000000,  0.0000345,
 0473-Dec-20 18:52:37.976, , , 270.0000000, -0.0001516,
 0474-Dec-21 00:38:51.639, , , 270.0000000,  0.0001028,
 0475-Dec-21 06:25:15.662, , , 270.0000000, -0.0002431,
 0476-Dec-20 12:19:17.200, , , 270.0000000,  0.0001239,
 0477-Dec-20 18:05:10.584, , , 270.0000000, -0.0000371,
 0478-Dec-20 23:54:34.885, , , 270.0000000, -0.0000908,
 0479-Dec-21 05:47:40.858, , , 270.0000000,  0.0000636,
 0480-Dec-20 11:33:45.603, , , 270.0000000, -0.0000584,
 0481-Dec-20 17:21:30.633, , , 270.0000000,  0.0002391,
 0482-Dec-20 23:08:11.572, , , 270.0000000, -0.0001165,
 0483-Dec-21 04:55:27.383, , , 270.0000000,  0.0000338,
 0484-Dec-20 10:49:17.232, , , 270.0000000, -0.0001236,
 0485-Dec-20 16:35:09.252, , , 270.0000000, -0.0000648,
 0486-Dec-20 22:20:42.551, , , 270.0000000,  0.0000892,
 0487-Dec-21 04:14:26.192, , , 270.0000000, -0.0000837,
 0488-Dec-20 10:05:25.912, , , 270.0000000,  0.0002404,
 0489-Dec-20 16:00:06.456, , , 270.0000000, -0.0001289,
 0490-Dec-20 21:55:26.685, , , 270.0000000, -0.0000469,
 0491-Dec-21 03:48:03.728, , , 270.0000000, -0.0001553,
 0492-Dec-20 09:41:56.773, , , 270.0000000, -0.0001339,
 0493-Dec-20 15:28:19.736, , , 270.0000000,  0.0002321,
 0494-Dec-20 21:13:48.198, , , 270.0000000, -0.0001524,
 0495-Dec-21 03:04:47.458, , , 270.0000000,  0.0001837,
 0496-Dec-20 08:53:34.154, , , 270.0000000, -0.0000683,
 0497-Dec-20 14:38:36.013, , , 270.0000000, -0.0000155,
 0498-Dec-20 20:24:03.077, , , 270.0000000,  0.0000437,
 0499-Dec-21 02:10:45.113, , , 270.0000000, -0.0001544,
 0500-Dec-21 08:01:07.918, , , 270.0000000,  0.0001480,
 0501-Dec-21 13:51:15.958, , , 270.0000000, -0.0001472,
 0502-Dec-21 19:41:23.139, , , 270.0000000,  0.0000185,
 0503-Dec-22 01:33:12.599, , , 270.0000000, -0.0000703,
 0504-Dec-21 07:25:54.877, , , 270.0000000,  0.0000620,
 0505-Dec-21 13:12:41.872, , , 270.0000000,  0.0001920,
 0506-Dec-21 19:03:26.231, , , 270.0000000, -0.0001302,
 0507-Dec-22 00:57:27.325, , , 270.0000000,  0.0000607,
 0508-Dec-21 06:48:50.128, , , 270.0000000, -0.0002452,
 0509-Dec-21 12:38:37.819, , , 270.0000000,  0.0000473,
 0510-Dec-21 18:25:08.674, , , 270.0000000, -0.0000493,
 0511-Dec-22 00:14:25.576, , , 270.0000000,  0.0000116,
 0512-Dec-21 06:08:56.263, , , 270.0000000,  0.0002454,
 0513-Dec-21 11:58:08.647, , , 270.0000000, -0.0001588,
 0514-Dec-21 17:49:32.338, , , 270.0000000,  0.0000750,
 0515-Dec-21 23:42:22.084, , , 270.0000000, -0.0002122,
 0516-Dec-21 05:27:50.083, , , 270.0000000,  0.0000205,
 0517-Dec-21 11:14:05.223, , , 270.0000000,  0.0001312,
 0518-Dec-21 16:59:35.176, , , 270.0000000, -0.0001163,
 0519-Dec-21 22:47:28.292, , , 270.0000000,  0.0001698,
 0520-Dec-21 04:39:13.184, , , 270.0000000, -0.0001470,
 0521-Dec-21 10:23:44.263, , , 270.0000000,  0.0001081,
 0522-Dec-21 16:09:44.964, , , 270.0000000, -0.0000842,
 0523-Dec-21 22:04:05.034, , , 270.0000000, -0.0000517,
 0524-Dec-21 03:54:36.821, , , 270.0000000,  0.0000504,
 0525-Dec-21 09:48:45.824, , , 270.0000000, -0.0001735,
 0526-Dec-21 15:44:11.872, , , 270.0000000,  0.0000350,
 0527-Dec-21 21:34:16.495, , , 270.0000000, -0.0001456,
 0528-Dec-21 03:29:25.564, , , 270.0000000,  0.0002251,
 0529-Dec-21 09:17:12.280, , , 270.0000000,  0.0000815,
 0530-Dec-21 15:04:12.141, , , 270.0000000, -0.0000277,
 0531-Dec-21 21:00:26.553, , , 270.0000000,  0.0000337,
 0532-Dec-21 02:46:04.842, , , 270.0000000, -0.0002702,
 0533-Dec-21 08:30:40.147, , , 270.0000000,  0.0001166,
 0534-Dec-21 14:19:11.566, , , 270.0000000, -0.0001639,
 0535-Dec-21 20:00:51.005, , , 270.0000000,  0.0001286,
 0536-Dec-21 01:55:06.203, , , 270.0000000,  0.0001351,
 0537-Dec-21 07:45:03.680, , , 270.0000000, -0.0000973,
 0538-Dec-21 13:31:26.307, , , 270.0000000,  0.0000824,
 0539-Dec-21 19:28:29.530, , , 270.0000000, -0.0002436,
 0540-Dec-21 01:13:42.505, , , 270.0000000,  0.0001424,
 0541-Dec-21 06:59:56.524, , , 270.0000000, -0.0000052,
 0542-Dec-21 12:54:05.162, , , 270.0000000, -0.0000268,
 0543-Dec-21 18:40:26.366, , , 270.0000000,  0.0000677,
 0544-Dec-21 00:35:53.893, , , 270.0000000, -0.0000975,
 0545-Dec-21 06:26:25.489, , , 270.0000000,  0.0001570,
 0546-Dec-21 12:10:35.721, , , 270.0000000, -0.0001459,
 0547-Dec-21 18:09:49.940, , , 270.0000000,  0.0000977,
 0548-Dec-21 00:00:39.620, , , 270.0000000, -0.0000918,
 0549-Dec-21 05:50:32.075, , , 270.0000000, -0.0001131,
 0550-Dec-21 11:46:30.864, , , 270.0000000, -0.0000392,
 0551-Dec-21 17:30:44.038, , , 270.0000000, -0.0001442,
 0552-Dec-20 23:20:04.669, , , 270.0000000,  0.0003010,
 0553-Dec-21 05:08:40.826, , , 270.0000000, -0.0000140,
 0554-Dec-21 10:49:08.341, , , 270.0000000,  0.0001107,
 0555-Dec-21 16:44:43.122, , , 270.0000000, -0.0000753,
 0556-Dec-20 22:30:52.079, , , 270.0000000, -0.0001765,
 0557-Dec-21 04:11:08.706, , , 270.0000000,  0.0001150,
 0558-Dec-21 10:03:58.552, , , 270.0000000, -0.0002106,
 0559-Dec-21 15:48:23.702, , , 270.0000000,  0.0002217,
 0560-Dec-20 21:42:59.442, , , 270.0000000,  0.0000088,
 0561-Dec-21 03:41:44.758, , , 270.0000000, -0.0000039,
 0562-Dec-21 09:27:56.187, , , 270.0000000, -0.0000195,
 0563-Dec-21 15:28:03.075, , , 270.0000000, -0.0001753,
 0564-Dec-20 21:19:33.371, , , 270.0000000,  0.0001461,
 0565-Dec-21 03:02:26.983, , , 270.0000000, -0.0001265,
 0566-Dec-21 09:01:04.082, , , 270.0000000,  0.0000679,
 0567-Dec-21 14:45:50.551, , , 270.0000000, -0.0000802,
 0568-Dec-20 20:34:22.429, , , 270.0000000,  0.0000253,
 0569-Dec-21 02:26:04.971, , , 270.0000000,  0.0001366,
 0570-Dec-21 08:03:59.575, , , 270.0000000, -0.0000882,
 0571-Dec-21 13:59:41.469, , , 270.0000000,  0.0001773,
 0572-Dec-20 19:52:12.372, , , 270.0000000, -0.0001679,
 0573-Dec-21 01:34:32.732, , , 270.0000000,  0.0000222,
 0574-Dec-21 07:30:52.556, , , 270.0000000, -0.0001601,
 0575-Dec-21 13:14:56.376, , , 270.0000000, -0.0000357,
 0576-Dec-20 19:00:26.294, , , 270.0000000,  0.0002891,
 0577-Dec-21 00:54:52.094, , , 270.0000000, -0.0000763,
 0578-Dec-21 06:37:07.349, , , 270.0000000,  0.0001706,
 0579-Dec-21 12:33:58.913, , , 270.0000000, -0.0002003,
 0580-Dec-20 18:27:55.461, , , 270.0000000, -0.0000896,
 0581-Dec-21 00:08:44.883, , , 270.0000000, -0.0000281,
 0582-Dec-21 06:04:33.957, , , 270.0000000, -0.0001697,
 0583-Dec-21 11:55:40.582, , , 270.0000000,  0.0001950,
 0584-Dec-20 17:46:06.480, , , 270.0000000, -0.0000704,
 0585-Dec-20 23:46:33.546, , , 270.0000000,  0.0001357,
 0586-Dec-21 05:31:17.293, , , 270.0000000, -0.0001021,
 0587-Dec-21 11:24:27.202, , , 270.0000000, -0.0000047,
 0588-Dec-20 17:17:08.232, , , 270.0000000,  0.0001223,
 0589-Dec-20 22:54:41.674, , , 270.0000000, -0.0001019,
 0590-Dec-21 04:48:08.031, , , 270.0000000,  0.0000727,
 0591-Dec-21 10:35:18.757, , , 270.0000000, -0.0001766,
 0592-Dec-20 16:16:11.166, , , 270.0000000,  0.0001445,
 0593-Dec-20 22:08:28.686, , , 270.0000000, -0.0000188,
 0594-Dec-21 03:49:09.599, , , 270.0000000,  0.0000117,
 0595-Dec-21 09:41:59.841, , , 270.0000000,  0.0001241,
 0596-Dec-20 15:41:22.753, , , 270.0000000, -0.0002336,
 0597-Dec-20 21:24:39.822, , , 270.0000000,  0.0000622,
 0598-Dec-21 03:22:38.937, , , 270.0000000, -0.0002597,
 0599-Dec-21 09:14:05.994, , , 270.0000000,  0.0000883,
 0600-Dec-21 14:58:13.427, , , 270.0000000,  0.0001969,
 0601-Dec-21 20:55:58.316, , , 270.0000000,  0.0000207,
 0602-Dec-22 02:42:45.622, , , 270.0000000,  0.0001666,
 0603-Dec-22 08:34:58.563, , , 270.0000000, -0.0002223,
 0604-Dec-21 14:30:32.664, , , 270.0000000,  0.0000629,
 0605-Dec-21 20:09:14.945, , , 270.0000000, -0.0001416,
 0606-Dec-22 02:00:33.588, , , 270.0000000, -0.0000495,
 0607-Dec-22 07:53:16.960, , , 270.0000000,  0.0001002,
 0608-Dec-21 13:38:02.972, , , 270.0000000, -0.0000642,
 0609-Dec-21 19:34:09.951, , , 270.0000000,  0.0001184,
 0610-Dec-22 01:19:52.198, , , 270.0000000, -0.0001692,
 0611-Dec-22 07:06:30.711, , , 270.0000000,  0.0001221,
 0612-Dec-21 12:59:36.136, , , 270.0000000, -0.0000403,
 0613-Dec-21 18:40:53.230, , , 270.0000000, -0.0000207,
 0614-Dec-22 00:30:39.133, , , 270.0000000, -0.0000123,
 0615-Dec-22 06:24:00.548, , , 270.0000000, -0.0001975,
 0616-Dec-21 12:06:02.658, , , 270.0000000,  0.0002296,
 0617-Dec-21 17:59:00.651, , , 270.0000000, -0.0000871,
 0618-Dec-21 23:48:48.673, , , 270.0000000,  0.0001523,
 0619-Dec-22 05:41:18.256, , , 270.0000000,  0.0000241,
 0620-Dec-21 11:43:04.578, , , 270.0000000, -0.0001398,
 0621-Dec-21 17:31:09.786, , , 270.0000000,  0.0000104,
 0622-Dec-21 23:22:40.372, , , 270.0000000, -0.0003060,
 0623-Dec-22 05:16:22.921, , , 270.0000000,  0.0001776,
 0624-Dec-21 10:58:44.220, , , 270.0000000,  0.0000384,
